1940076	2004-12-09	-1.315841675	0.03364563	294.7299194
1940086	2004-12-10	-1.849319458	-1.558883667	294.0652466
1940095	2004-12-11	-1.897720337	-0.094741821	294.851593
1940104	2004-12-12	-4.479736328	1.054916382	292.9053955
1940112	2004-12-13	-1.427581787	-1.212631226	293.8780518
1940119	2004-12-14	-0.139251709	2.198883057	302.6152954
1940128	2004-12-15	-2.056411743	0.960327148	307.3935547
1940136	2004-12-16	-3.052459717	-2.301727295	304.1779175
1940147	2004-12-17	0.259185791	2.144515991	300.43573
1940158	2004-12-18	-1.260375977	-0.323013306	302.2691345
1940163	2004-12-19	-1.01713562	-1.837600708	298.2263184
1940170	2004-12-20	-0.093429565	-1.739517212	295.9761353
1940178	2004-12-21	-1.469406128	-2.237335205	294.9327698
1940186	2004-12-22	-1.454086304	-2.524368286	296.1940308
1940198	2004-12-23	-2.427017212	-0.168289185	296.1264038
1940207	2004-12-24	-5.059463501	-1.121185303	295.2961121
1940215	2004-12-25	-1.946166992	-3.413970947	295.3139038
1940224	2004-12-26	-0.705825806	-2.074493408	293.64505
1940233	2004-12-27	1.633483887	2.204208374	297.1040649
1940243	2004-12-28	-3.542022705	0.46925354	294.4196167
1940250	2004-12-29	5.740722656	-1.749542236	304.4296875
1940262	2004-12-30	2.47064209	2.649810791	292.9422607
1940273	2004-12-31	-2.021209717	2.382324219	289.4178162
1940282	2005-01-01	-2.538482666	3.070632935	287.8776245
1940288	2005-01-02	-3.669387817	1.738433838	287.6900024
1940294	2005-01-03	-4.092926025	1.872589111	288.6593628
1940303	2005-01-04	-2.332733154	0.19744873	290.1356201
1940313	2005-01-05	1.372955322	1.51373291	289.4732056
1940321	2005-01-06	-2.093551636	-0.698898315	293.3404541
1940328	2005-01-07	3.451889038	1.869354248	295.0925598
1940334	2005-01-08	1.428222656	2.219711304	292.6555176
1940341	2005-01-09	-2.920318604	3.736633301	293.8748169
1940350	2005-01-10	-1.315444946	0.262435913	304.2660522
1940358	2005-01-11	-2.599136353	4.122085571	294.8778992
1940367	2005-01-12	-5.835647583	1.308609009	292.1335754
1940376	2005-01-13	-3.347015381	-0.852798462	289.5523376
1940385	2005-01-14	0.322769165	1.788635254	291.8756714
1940392	2005-01-15	-0.360961914	2.072433472	289.3237915
1940399	2005-01-16	-2.150024414	-0.250534058	285.5383911
1940410	2005-01-17	-2.541320801	-0.868179321	287.243866
1940421	2005-01-18	-3.947921753	0.032989502	291.131134
1940430	2005-01-19	-1.178955078	-0.628753662	296.2185974
1940438	2005-01-20	-2.086990356	2.127120972	298.6290588
1940446	2005-01-21	-0.013519287	2.022079468	294.6304321
1940455	2005-01-22	2.908172607	3.587509155	299.02005
1940467	2005-01-23	4.482498169	4.128509521	296.2516479
1940479	2005-01-24	1.789932251	3.371047974	298.7540283
1940491	2005-01-25	3.041168213	0.572937012	289.7683105
1940501	2005-01-26	-0.570632935	1.482437134	289.4224243
1940511	2005-01-27	-2.021621704	-0.621810913	288.2650757
1940520	2005-01-28	-0.479614258	0.551193237	288.7501831
1940528	2005-01-29	-4.631866455	-0.177841187	290.3292847
1940537	2005-01-30	-4.148391724	-0.980239868	291.1527405
1940546	2005-01-31	2.009063721	-0.7837677	286.9311523
1940556	2005-02-01	-2.596923828	-0.608306885	291.0316162
1940563	2005-02-02	-2.49987793	-1.831817627	304.2327576
1940571	2005-02-03	3.460220337	1.283813477	296.9144287
1940578	2005-02-04	1.538070679	4.59513855	295.1200562
1940589	2005-02-05	-4.425628662	1.444137573	298.0093994
1940598	2005-02-06	-10.52110386	-1.561477661	298.2164612
1940608	2005-02-07	-0.819122314	-2.130050659	290.3977051
1940617	2005-02-08	-0.405319214	1.318466187	291.5912781
1940629	2005-02-09	-2.880661011	2.883773804	290.383667
1940638	2005-02-10	-2.497940063	-0.496307373	290.392395
1940649	2005-02-11	0.439758301	1.873214722	290.2011108
1940661	2005-02-12	-6.439102173	0.84916687	288.4243164
1940671	2005-02-13	2.690139771	1.643005371	290.412262
1940680	2005-02-14	-0.322387695	0.084625244	291.6466675
1940688	2005-02-15	0.130142212	-1.072555542	291.302002
1940695	2005-02-16	-0.741729736	0.044021606	305.4722595
1940703	2005-02-17	3.874359131	-2.101348877	299.645813
1940715	2005-02-18	-3.288742065	0.504348755	294.8310547
1940727	2005-02-19	-1.097396851	2.533843994	295.9553223
1940737	2005-02-20	-1.738113403	2.957275391	291.2070923
1940745	2005-02-21	-3.20552063	-0.573059082	291.1174316
1940754	2005-02-22	-0.810134888	0.260848999	291.9855347
1940761	2005-02-23	-0.481140137	1.31942749	292.0787354
1940768	2005-02-24	-0.625747681	0.185317993	291.4004517
1940779	2005-02-25	-1.703552246	2.229721069	287.8078308
1940787	2005-02-26	-2.240615845	-3.812606812	291.6865845
1940796	2005-02-27	-1.855484009	-4.803253174	293.6204224
1940804	2005-02-28	-1.223022461	-2.770126343	299.6091919
1940812	2005-03-01	-0.413848877	-0.463973999	299.8573303
1940818	2005-03-02	-4.537612915	-1.075775146	305.5457153
1940829	2005-03-03	-0.373962402	-2.249435425	301.8095703
1940837	2005-03-04	0.231552124	-0.984573364	297.369751
1940844	2005-03-05	-1.988128662	-0.738891602	294.088623
1940852	2005-03-06	0.392913818	0.004364014	293.4804077
1940858	2005-03-07	1.261001587	0.966201782	293.1135254
1940864	2005-03-08	0.427474976	-1.91065979	291.1835327
1940869	2005-03-09	-1.990219116	1.026016235	291.8678589
1940880	2005-03-10	-3.399871826	0.461685181	289.7160645
1940887	2005-03-11	-3.709014893	1.201049805	294.1473694
1940897	2005-03-12	-4.042541504	2.964126587	296.1538696
1940906	2005-03-13	-0.875534058	-1.084991455	298.8497009
1940913	2005-03-14	-3.999511719	-0.675079346	298.8274231
1940922	2005-03-15	-2.693023682	1.275939941	303.1699829
1940931	2005-03-16	-2.058425903	2.934432983	300.1295166
1940939	2005-03-17	2.217651367	-0.939804077	302.6763306
1940945	2005-03-18	0.398040771	-3.417633057	294.633728
1940951	2005-03-19	0.867706299	-4.79347229	295.961853
1940956	2005-03-20	1.167617798	-5.497680664	295.2950439
1940963	2005-03-21	0.881851196	-5.540924072	295.6481323
1940970	2005-03-22	0.074035645	-5.890533447	295.7530823
1940977	2005-03-23	-3.926879883	-4.845550537	292.995575
